Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P60546,2.7.4.8,1500,5400000,23593,269.2896369698,4.47176414762162E-07,0.46,8.78539125269474E-07,7.90685212742526E-07,9.66393037796421E-07,0.46,2.1822911872
P52643,1.1.1.28,1340,4824000,36535,480.4998359521,7.97907399455432E-07,0.46,1.56759803429358E-06,1.41083823086422E-06,1.72435783772294E-06,0.46,3.478562742
P00393,1.6.99.3,1170,4212000,47359,436.6869174589,7.25152636099112E-07,0.46,1.42466136758175E-06,1.28219523082358E-06,1.56712750433993E-06,0.46,2.7603098929
P0A9D4,2.3.1.30,1080,3888000,29317,602.4734836628,1.00045414092133E-06,0.46,1.96552876408906E-06,0.000001769,2.16208164049796E-06,0.46,3.515308884
P52061,3.6.1.66,1009,3632400,21039,471.6158270177,7.83154810723476E-07,0.46,1.53861455937814E-06,1.38475310344033E-06,1.69247601531596E-06,0.46,2.5708772217
Q46939,2.3.1.9,1000,3600000,41019,58.203316666,9.66511402624216E-08,0.46,1.89884362008687E-07,1.70895925807818E-07,2.08872798209556E-07,0.46,0.3144485035
P76461,2.3.1.9,1000,3600000,40352,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P0A7A9,3.6.1.1,916,3297600,19704,8021.2692054379,1.33199422209198E-05,0.46,2.61688452277403E-05,0.000023552,2.87857297505144E-05,0.46,39.6954166506
P0ACC7,2.3.1.157,853,3070800,49190,278.5808707525,4.62605232069912E-07,0.46,9.08851143555819E-07,0.000000818,9.99736257911401E-07,0.46,1.2838140422
P37197,1.11.1.5,830,2988000,51571,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P25718,3.2.1.1,706,2541600,75713,5.388680062,8.94832291929592E-09,0.46,1.75802021990097E-08,1.58221819791087E-08,1.93382224189106E-08,0.46,0.0205536473
P26612,3.2.1.1,706,2541600,56639,121.524840385,2.01801461947793E-07,0.46,3.96466526420026E-07,3.56819873778023E-07,4.36113179062028E-07,0.46,0.4635232888
P0AC33,4.2.1.2,650,2340000,60299,2806.8667973049,0.000004661,0.46,9.15721202122953E-06,8.24149081910658E-06,1.00729332233525E-05,0.46,9.8568230197
P14407,4.2.1.2,650,2340000,60105,7.660677613,1.27211517984058E-08,0.46,0.000000025,2.24931957142736E-08,2.74916836507789E-08,0.46,0.0269018621
P0ACX5,4.2.1.2,650,2340000,7907,44.9634544832,7.46653179728178E-08,0.46,1.46690212127344E-07,0.000000132,1.61359233340078E-07,0.46,0.1578973443
P11663,4.2.1.2,650,2340000,19272,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P05042,4.2.1.2,650,2340000,50489,1769.6457187595,2.93863453795995E-06,0.46,5.77334879756375E-06,0.000005196,6.35068367732012E-06,0.46,6.2144326457
P0A731,4.2.3.3,600,2160000,16919,1634.4751672142,2.71417330988736E-06,0.46,5.33236406657635E-06,4.79912765991872E-06,5.86560047323399E-06,0.46,5.2982369366
P0A799,2.7.2.3,575,2070000,41118,30790.25206204,5.11296115277981E-05,0.46,0.0001004511,0.000090406,0.0001104962,0.46,95.6495404652
P0A7E9,2.7.4.22,545.2,1962720,25970,550.3815063846,0.000000914,0.46,1.79558223117912E-06,0.000001616,1.97514045429703E-06,0.46,1.6211435721
P0AED7,3.5.1.18,470,1692000,41269,58.6866067147,9.7453681027319E-08,0.46,1.91461062922041E-07,1.72314956629837E-07,2.10607169214245E-07,0.46,0.1490179745
P77608,4.2.1.80,450,1620000,28890,10.32019281,1.71374839090003E-08,0.46,3.36689271296667E-08,3.03020344167E-08,0.000000037,0.46,0.0250900845
P0AEK2,1.1.1.100,361,1299600,25560,3515.386652694,5.837573318987E-06,0.46,1.14687098604853E-05,1.03218388744367E-05,1.26155808465338E-05,0.46,6.856178254
P62707,5.4.2.11,330,1188000,28556,12451.9780123427,2.06774792632725E-05,0.46,4.06237313620285E-05,3.65613582258256E-05,4.46861044982313E-05,0.46,22.2000567147
P37306,2.7.2.2,319,1148400,31644,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P0A717,2.7.6.1,311,1119600,34218,7812.8964422476,1.29739230193417E-05,0.46,0.000025489,2.2940138934003E-05,2.80379475860037E-05,0.46,13.1272651036
P0A6M4,3.1.1.96,300,1080000,15950,7.6273793217,1.26658573923582E-08,0.46,2.48838062718236E-08,2.23954256446413E-08,2.7372186899006E-08,0.46,0.012362275
P0A763,2.7.4.6,264,950400,15463,17281.4192820618,2.86971426138522E-05,0.46,5.63794550370378E-05,5.0741509533334E-05,6.20174005407415E-05,0.46,24.6481956709
P21156,2.7.7.4,260,936000,35188,746.9454095171,1.24036102543518E-06,0.46,2.43685859613984E-06,2.19317273652585E-06,2.68054445575382E-06,0.46,1.0492138372
P23845,2.7.7.4,260,936000,52558,1036.1678409912,1.72063739785976E-06,0.46,3.3804271077795E-06,3.04238439700155E-06,3.71846981855745E-06,0.46,1.4554766955
P27306,1.6.1.1,259.5,934200,51560,1306.0307652133,2.16876580075266E-06,0.46,4.26083654371838E-06,3.83475288934655E-06,4.68692019809022E-06,0.46,1.8310178096
P0AGF6,4.3.1.19,243,874800,35232,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P04968,4.3.1.19,243,874800,56195,147.8381889605,2.45496826570066E-07,0.46,4.82312036483431E-07,4.34080832835088E-07,5.30543240131774E-07,0.46,0.194086222
P15770,1.1.1.25,236.666667,852000.0012,29414,110.7066934496,1.8383708643238E-07,0.46,3.61173057823929E-07,3.25055752041536E-07,3.97290363606322E-07,0.46,0.141550945
P04391,2.1.3.3,220,792000,36907,341.1386043073,5.66487220702973E-07,0.46,1.11294149450486E-06,1.00164734505437E-06,1.22423564395534E-06,0.46,0.4054668453
P06960,2.1.3.3,220,792000,36827,43.828278198,7.27802693423901E-08,0.46,0.000000143,1.28688099033696E-07,1.57285454374517E-07,0.46,0.0520929425
P0A6K3,3.5.1.88,194,698400,19328,561.0916847948,9.31736441040789E-07,0.46,1.83052345980509E-06,1.64747111382458E-06,2.01357580578559E-06,0.46,0.5880812888
P0A6C8,2.7.2.8,187.5,675000,27160,3413.8136221197,5.66890339109887E-06,0.46,1.11373347565793E-05,1.00236012809214E-05,1.22510682322372E-05,0.46,3.4581424419
P37095,3.4.11.23,178.333333,641999.9988,46180,3227.8979151911,5.36017588042363E-06,0.46,1.0530797407512E-05,9.47771766676084E-06,1.15838771482632E-05,0.46,3.1099550846
P24186,3.5.4.9,177,637200,31044,1864.959861233,3.09691109470766E-06,0.46,6.08430470473017E-06,5.47587423425715E-06,6.69273517520319E-06,0.46,1.7833827206
P0A9P0,1.8.1.4,176.4,635040,50688,12932.6783826575,2.14757196656551E-05,0.46,0.000042192,3.79727852634373E-05,4.64111819886456E-05,0.46,12.3250547497
P0A6K6,5.4.2.7,173,622800,44370,1232.4744977727,2.04661989002446E-06,0.46,4.02086422401662E-06,3.61877780161496E-06,0.000004423,0.46,1.1519293498
P08997,2.3.3.9,161,579600,60274,10897.3179117694,1.80958450876277E-05,0.46,3.55517585218619E-05,3.19965826696757E-05,3.91069343740481E-05,0.46,9.4786676501
P37330,2.3.3.9,161,579600,80489,1073.8412219797,1.78319698103577E-06,0.46,3.50333395095436E-06,0.000003153,3.8536673460498E-06,0.46,0.9340448847
P05020,3.5.2.3,160,576000,38827,3330.2438802871,5.53012932628217E-06,0.46,1.08646941577253E-05,9.77822474195275E-06,1.19511635734978E-05,0.46,2.878709364
P08312,6.1.1.20,160,576000,36832,3600.5506857842,0.000005979,0.46,1.17465517261338E-05,1.05718965535204E-05,1.29212068987472E-05,0.46,3.1123663454
P07395,6.1.1.20,160,576000,87378,4413.2675376671,7.32857445643826E-06,0.46,0.000014398,1.29581866616787E-05,1.58377836976072E-05,0.46,3.8148901532
P0A786,2.1.3.2,156,561600,34427,9545.766343488,1.58514884481701E-05,0.46,3.11424134541652E-05,2.80281721087487E-05,3.42566547995818E-05,0.46,8.0452065221
P07102,3.1.3.2,156,561600,47057,8.2161159554,1.36435004241902E-08,0.46,2.68045194974268E-08,2.41240675476841E-08,2.94849714471694E-08,0.46,0.0069245723
P0AE22,3.1.3.2,156,561600,26104,160.1637667065,0.000000266,0.46,5.22523395573327E-07,4.70271056015994E-07,5.7477573513066E-07,0.46,0.1349866039
P29208,4.2.1.113,150,540000,35477,10.636517251,1.7662765278967E-08,0.46,3.47009141040608E-08,3.12308226936547E-08,3.81710055144669E-08,0.46,0.0086197071
P21888,6.1.1.16,141.9,510840,52202,381.5951134253,6.33668404890905E-07,0.46,1.24492810391141E-06,1.12043529352026E-06,1.36942091430255E-06,0.46,0.2925411734
P61889,1.1.1.37,140,504000,32337,66983.6044222391,0.0001112315,0.46,0.0002185295,0.0001966765,0.0002403824,0.46,50.6638685307
P25526,1.2.1.79,136.3,490680,51720,1464.2644841277,2.43152521442665E-06,0.46,4.77706328963979E-06,4.29935696067581E-06,5.25476961860377E-06,0.46,1.0782443309
P24186,1.5.1.5,136,489600,31044,1864.959861233,3.09691109470766E-06,0.46,6.08430470473017E-06,5.47587423425715E-06,6.69273517520319E-06,0.46,1.3702827684
P07913,1.1.1.103,135,486000,37239,292.5838260385,4.8585822988789E-07,0.46,9.54534832785638E-07,8.59081349507074E-07,0.00000105,0.46,0.2133958072
P26616,1.1.1.38,130,468000,63197,464.1196089784,7.7070675685545E-07,0.46,1.51415865786925E-06,1.36274279208233E-06,1.66557452365618E-06,0.46,0.3259680759
P0C037,2.4.2.4,130,468000,10234,1368.5978578326,2.27266333084132E-06,0.46,0.000004465,4.01846168518111E-06,4.91145317077691E-06,0.46,0.9612160351
P07650,2.4.2.4,130,468000,47207,151.2969253037,2.51240327638157E-07,0.46,4.93595928562194E-07,4.44236335705975E-07,0.000000543,0.46,0.1062613315
P0A6L2,4.3.3.7,124,446400,31270,3443.3595389844,0.000005718,0.46,1.12337263008275E-05,1.01103536707447E-05,1.23570989309102E-05,0.46,2.3067782935
P00935,2.5.1.48,121,435600,41550,834.127544117,1.38513374977921E-06,0.46,2.72128438070573E-06,2.44915594263515E-06,2.9934128187763E-06,0.46,0.5452800791
P19319,1.7.5.1,120,432000,140227,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P09152,1.7.5.1,120,432000,140489,3.7156836149,6.17018202401818E-09,0.46,1.21221650766565E-08,1.09099485689909E-08,1.33343815843222E-08,0.46,0.0024089166
P19318,1.7.5.1,120,432000,58558,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P0AF32,1.7.5.1,120,432000,26018,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P11349,1.7.5.1,120,432000,58066,0.0050059348,8.31274452776078E-12,0.46,1.63315216655418E-11,1.46983694989876E-11,1.7964673832096E-11,0.46,3.24539998537647E-06
P11350,1.7.5.1,120,432000,25497,0.0201132938,3.33996908267587E-11,0.46,6.56182530977578E-11,5.9056427787982E-11,7.21800784075336E-11,0.46,1.30396592555864E-05
P77570,2.7.1.170,116.666667,420000.0012,39496,78.1864810614,1.29834741051808E-07,0.46,2.55078076722609E-07,2.29570269050349E-07,2.8058588439487E-07,0.46,0.0492810846
P0A6V8,2.7.1.2,116,417600,34723,1044.269836092,1.73409139171699E-06,0.46,3.40685931575047E-06,3.06617338417542E-06,3.74754524732551E-06,0.46,0.6544440471
P0AC47,1.3.5.1,110,396000,27123,175.6036821309,2.9160359038673E-07,0.46,5.72895069522064E-07,5.15605562569857E-07,6.3018457647427E-07,0.46,0.1043585659
P07014,1.3.5.1,110,396000,26770,4626.5070178766,7.68267522065194E-06,0.46,1.50936644806521E-05,1.35842980325869E-05,0.000016603,0.46,2.7494619218
P0AC41,1.3.5.1,110,396000,64422,4506.6260660551,7.48360356369156E-06,0.46,1.47025610288636E-05,1.32323049259772E-05,1.61728171317499E-05,0.46,2.678218517
P0AC81,4.4.1.5,106,381600,14920,1431.7253963109,2.37749152492682E-06,0.46,4.67090672873638E-06,4.20381605586274E-06,0.000005138,0.46,0.8199122835
P00350,1.1.1.44,98,352800,51481,8440.3503114192,1.40158590359003E-05,0.46,2.75360688328101E-05,2.4782461949529E-05,3.02896757160911E-05,0.46,4.4687735387
P32662,3.1.3.18,94,338400,27389,520.9921098558,8.65147973855536E-07,0.46,1.69970132388121E-06,1.52973119149309E-06,1.86967145626933E-06,0.46,0.2645823069
P0AB65,3.6.1.7,94,338400,10300,308.8531696571,5.1287474204104E-07,0.46,1.00761245980558E-06,9.06851213825021E-07,1.10837370578614E-06,0.46,0.1568489859
P0A8M3,6.1.1.3,90,324000,74014,850.4342005225,1.41221222272087E-06,0.46,2.77448373815495E-06,0.000002497,3.05193211197045E-06,0.46,0.4135090563
P77671,3.5.2.5,83.3333333,299999.99988,49602,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P45425,2.7.1.60,83,298800,29644,9.1574648602,1.52066835938866E-08,0.46,2.98756062748264E-08,2.68880456473437E-08,3.2863166902309E-08,0.46,0.0041063423
P77713,3.2.1.37,80,288000,60825,31.456446707,5.22358796197328E-08,0.46,1.0262451791696E-07,9.23620661252643E-08,1.12886969708656E-07,0.46,0.0135956961
P08200,1.1.1.42,76.2,274320,45757,31727.817472964,5.26865119112654E-05,0.46,0.0001035098,9.31588619256166E-05,0.0001138608,0.46,13.0616177129
P00490,2.4.1.1,73,262800,90522,306.716702282,5.09326971574231E-07,0.46,1.00064238030301E-06,9.00578142272708E-07,1.10070661833331E-06,0.46,0.1209656561
P0AC86,2.4.1.1,73,262800,93173,132.4358608851,2.19920061250515E-07,0.46,4.32062988704351E-07,3.88856689833916E-07,4.75269287574787E-07,0.46,0.0522312306
P75913,1.1.1.79,70.6,254160,35343,872.8497880038,1.44943505148429E-06,0.46,2.84761306774909E-06,2.56285176097418E-06,3.132374374524E-06,0.46,0.3329246952
P37666,1.1.1.79,70.6,254160,35396,1211.0368197017,0.000002011,0.46,3.95092525736259E-06,3.55583273162633E-06,0.000004346,0.46,0.4619168952
P02918,2.4.1.129,70,252000,93636,39.4771854575,6.55549409788401E-08,0.46,1.28791632571395E-07,1.15912469314256E-07,1.41670795828535E-07,0.46,0.014929526
P02919,2.4.1.129,70,252000,94293,92.0649922056,1.52881089680472E-07,0.46,3.00355775403677E-07,2.7032019786331E-07,3.30391352944045E-07,0.46,0.0348172415
P0ABG7,2.4.1.129,70,252000,40476,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P0ABG4,2.4.1.129,70,252000,45987,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P76577,2.4.1.129,70,252000,85067,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P46022,2.4.1.129,70,252000,27342,0.387252829,6.43063482231817E-10,0.46,1.26338601617253E-09,1.13704741455528E-09,1.38972461778978E-09,0.46,0.0001464517
P16659,6.1.1.15,70,252000,63693,3074.6999600846,5.10577874474364E-06,0.46,0.000010031,9.02789954866263E-06,1.10340994483654E-05,0.46,1.1627934619
P0A7Z0,5.3.1.6,69,248400,22860,2340.3812688217,3.88638536835221E-06,0.46,7.63533471189039E-06,6.87180124070135E-06,8.39886818307943E-06,0.46,0.8724438855
P37351,5.3.1.6,69,248400,16073,63.7967255617,1.05939431354473E-07,0.46,2.0813247810309E-07,1.87319230292781E-07,2.28945725913399E-07,0.46,0.0237820495
P77439,2.7.3.9,63.8333333,229799.99988,92130,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P32670,2.7.3.9,63.8333333,229799.99988,91774,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P37177,2.7.3.9,63.8333333,229799.99988,83716,57.134955863,9.48770439439246E-08,0.46,1.86398907551915E-07,1.67759016796723E-07,0.000000205,0.46,0.0197038557
P08839,2.7.3.9,63.8333333,229799.99988,63562,6469.7123956315,1.07434613012811E-05,0.46,0.000021107,1.89962969963714E-05,2.32176963288983E-05,0.46,2.231178402
P09148,2.7.7.12,62,223200,39646,149.7887822232,2.4873593859715E-07,0.46,4.88675714336249E-07,4.39808142902624E-07,5.37543285769874E-07,0.46,0.0501733129
P06999,2.7.1.11,61,219600,32456,807.1119250868,1.34027221037334E-06,0.46,2.63314776104782E-06,2.36983298494303E-06,2.8964625371526E-06,0.46,0.2659900542
P0A796,2.7.1.11,61,219600,34842,1120.0187731685,1.85987840114337E-06,0.46,0.000003654,3.28858656390774E-06,4.01938357810945E-06,0.46,0.3691109559
P06715,1.8.1.7,60,216000,48773,1220.7190374996,2.02709903271279E-06,0.46,3.98251283440626E-06,3.58426155096563E-06,4.38076411784689E-06,0.46,0.3957024752
P0A6E1,2.7.1.71,60,216000,19151,525.1389441315,0.000000872,0.46,1.71323008866484E-06,1.54190707979836E-06,1.88455309753133E-06,0.46,0.1702265416
P0A6D7,2.7.1.71,60,216000,19538,1303.7806224566,0.000002165,0.46,4.25349560601498E-06,3.82814604541348E-06,4.67884516661648E-06,0.46,0.4226273234
P66899,4.3.1.15,58.6,210960,43328,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P0A7E1,1.3.5.2,55,198000,36775,882.5026319223,1.46546435058496E-06,0.46,2.87910481450876E-06,2.59119433305788E-06,0.000003167,0.46,0.2622288665
Q46893,2.7.7.60,54.1,194760,25737,49.0778171662,8.14975376389741E-08,0.46,1.60113040548083E-07,1.44101736493274E-07,1.76124344602891E-07,0.46,0.0143444633
P75849,3.1.2.6,53,190800,23784,599.7476734563,9.95927720784233E-07,0.46,1.95663599368219E-06,0.000001761,2.15229959305041E-06,0.46,0.1717300279
P0AC84,3.1.2.6,53,190800,28434,245.237661422,4.07236236170633E-07,0.46,8.00071190904976E-07,7.20064071814478E-07,8.80078309995474E-07,0.46,0.0702206483
P77788,3.6.1.65,51.7,186120,15046,383.250472,6.36417256725341E-07,0.46,1.25032859867454E-06,1.12529573880709E-06,1.37536145854199E-06,0.46,0.107047133
P37678,4.1.1.85,51,183600,23445,67.8520812,1.12673665227499E-07,0.46,2.21362800054026E-07,1.99226520048623E-07,2.43499080059428E-07,0.46,0.0186954166
P39304,4.1.1.85,51,183600,23578,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P21165,3.4.13.9,50.1,180360,50176,1475.9182691823,2.45087723211935E-06,0.46,4.81508297076492E-06,4.33357467368843E-06,5.29659126784142E-06,0.46,0.3994862477
P0ABR9,1.13.11.16,50,180000,34196,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P0A9C5,6.3.1.2,50,180000,51904,7101.3117658409,1.17922812451691E-05,0.46,2.3167546650627E-05,2.08507919855643E-05,2.54843013156897E-05,0.46,1.9182728627
P27302,2.2.1.1,48,172800,72212,3210.978728719,5.33208025360176E-06,0.46,1.04755997123807E-05,0.000009428,1.15231596836187E-05,0.46,0.8326844699
P33570,2.2.1.1,48,172800,73043,933.5600944617,1.55024924354315E-06,0.46,3.04567631344431E-06,2.74110868209988E-06,3.35024394478874E-06,0.46,0.2420947188
P06987,3.1.3.15,48,172800,40278,1294.0574228364,2.14888313323872E-06,0.46,4.22177432856331E-06,3.79959689570698E-06,0.000004644,0.46,0.3355803978
P32718,2.7.1.55,47,169200,33821,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P00722,3.2.1.23,43,154800,116483,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P06864,3.2.1.23,43,154800,117879,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P02918,3.4.16.4,42,151200,93636,39.4771854575,6.55549409788401E-08,0.46,1.28791632571395E-07,1.15912469314256E-07,1.41670795828535E-07,0.46,0.0089577156
P02919,3.4.16.4,42,151200,94293,92.0649922056,1.52881089680472E-07,0.46,3.00355775403677E-07,2.7032019786331E-07,3.30391352944045E-07,0.46,0.0208903449
P0AEB2,3.4.16.4,42,151200,44444,880.961756778,1.4629056074029E-06,0.46,2.87407781415109E-06,2.58667003273598E-06,3.1614855955662E-06,0.46,0.1998978601
P24228,3.4.16.4,42,151200,51798,5.4294640382,0.000000009,0.46,1.77132571474458E-08,1.59419314327012E-08,1.94845828621904E-08,0.46,0.0012319925
P33013,3.4.16.4,42,151200,43346,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P08506,3.4.16.4,42,151200,43609,1003.312423179,1.66607841776644E-06,0.46,3.27323854178083E-06,2.94591468760274E-06,3.60056239595891E-06,0.46,0.2276602871
P0AD68,3.4.16.4,42,151200,63877,18.5546501448,3.08114416220116E-08,0.46,6.05332841296889E-08,5.447995571672E-08,6.65866125426578E-08,0.46,0.004210211
P0AD65,3.4.16.4,42,151200,70857,5.6156305406,9.32519186423414E-09,0.46,1.83206126998706E-08,1.64885514298836E-08,2.01526739698577E-08,0.46,0.0012742353
P09831,1.4.1.13,41.9,150840,163297,1977.2806348,3.2834284868814E-06,0.46,6.45074358915796E-06,5.80566923024216E-06,7.09581794807376E-06,0.46,0.447593875
P09832,1.4.1.13,41.9,150840,52015,1675.0966818544,2.7816284985958E-06,0.46,5.46488899527662E-06,4.91840009574896E-06,6.01137789480428E-06,0.46,0.3791889738
P37666,1.1.1.215,40.7,146520,35396,1211.0368197017,0.000002011,0.46,3.95092525736259E-06,3.55583273162633E-06,0.000004346,0.46,0.2662892016
P08373,1.3.1.98,40,144000,37851,43.3383774553,0.000000072,0.46,1.41388508850961E-07,1.27249657965865E-07,1.55527359736058E-07,0.46,0.0093655748
P0A9J8,5.4.99.5,39.0333333,140519.99988,43111,1517.5432299927,0.00000252,0.46,4.9508815743474E-06,4.45579341691266E-06,0.000005446,0.46,0.320021024
P07023,5.4.99.5,39.0333333,140519.99988,42043,753.5207405093,1.25127987464186E-06,0.46,2.45831016629049E-06,2.21247914966144E-06,2.70414118291954E-06,0.46,0.1589032024
P0AE18,3.4.11.18,39,140400,29331,1321.4336892876,2.19434355577484E-06,0.46,4.31108753590342E-06,0.00000388,4.74219628949377E-06,0.46,0.2784272774
P0A9Q7,1.2.1.10,37.9,136440,96127,7360.8764673738,1.22233086472497E-05,0.46,2.40143588354611E-05,2.1612922951915E-05,2.64157947190072E-05,0.46,1.507198795
P77580,1.2.1.10,37.9,136440,33442,135.7215062,2.25376131185653E-07,0.46,4.42782183075938E-07,3.98503964768345E-07,4.87060401383532E-07,0.46,0.0277900725
P39306,5.1.3.4,37.2,133920,25278,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P37680,5.1.3.4,37.2,133920,25561,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P08203,5.1.3.4,37.2,133920,25519,#N/A,#N/A,0.46,#N/A,#N/A,#N/A,0.46,#N/A
P04425,6.3.2.3,36.3,130680,35561,1059.8628164623,0.00000176,0.46,3.45773035367461E-06,0.000003112,3.80350338904207E-06,0.46,0.2078538532
P60906,6.1.1.21,34,122400,47029,1243.6982473173,2.06525780026123E-06,0.46,4.05748094353875E-06,3.65173284918488E-06,4.46322903789263E-06,0.46,0.228452407
P28861,1.18.1.2,33.7,121320,27751,220.9488688822,3.6690280452037E-07,0.46,7.20830657210944E-07,6.48747591489849E-07,7.92913722932038E-07,0.46,0.0402275407
P0A853,4.1.99.1,33.35,120060,52773,1102.7495433117,1.83120150001946E-06,0.46,3.59764538314236E-06,3.23788084482813E-06,3.9574099214566E-06,0.46,0.1986893202
P60595,3.5.1.2,33,118800,21653,880.2867405027,1.46178469030667E-06,0.46,2.87187561946301E-06,2.58468805751671E-06,3.15906318140931E-06,0.46,0.1569422589
P77454,3.5.1.2,33,118800,32903,44.9941860665,7.471635016031E-08,0.46,1.46790471827721E-07,1.32111424644949E-07,1.61469519010493E-07,0.46,0.0080218057
P0A6W0,3.5.1.2,33,118800,33516,1.012651332,1.68158640318831E-09,0.46,3.30370609663715E-09,0.000000003,3.63407670630087E-09,0.46,0.0001805409
P0A9J8,4.2.1.51,32.2,115920,43111,1517.5432299927,0.00000252,0.46,4.9508815743474E-06,4.45579341691266E-06,0.000005446,0.46,0.2639968484
