Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P08997,2.3.3.9,161,579600,60274,4700.3060758259,7.80522430392869E-06,0.4,1.53344288878756E-05,0.000013801,1.68678717766632E-05,0.4,3.5551339934
P37330,2.3.3.9,161,579600,80489,288.8283399292,4.79621952721993E-07,0.4,9.42282814777982E-07,8.48054533300184E-07,1.03651109625578E-06,0.4,0.2184588478
P05020,3.5.2.3,160,576000,38827,3717.5088941516,6.17321304243042E-06,0.4,1.21281199261894E-05,1.09153079335705E-05,1.33409319188084E-05,0.4,2.794318831
P08312,6.1.1.20,160,576000,36832,3740.123742877,6.21076676000834E-06,0.4,1.220189933204E-05,1.0981709398836E-05,1.3422089265244E-05,0.4,2.8113176061
P07395,6.1.1.20,160,576000,87378,4723.6721519641,0.000007844,0.4,1.54106591220667E-05,1.386959320986E-05,1.69517250342734E-05,0.4,3.5506158617
P0A786,2.1.3.2,156,561600,34427,6609.3860352878,1.09754002578674E-05,0.4,2.15626724123132E-05,1.94064051710819E-05,2.37189396535445E-05,0.4,4.8438387307
P07102,3.1.3.2,156,561600,47057,6.9341423064,1.15146833384774E-08,0.4,2.26221676590912E-08,2.03599508931821E-08,2.48843844250003E-08,0.4,0.0050818437
P0AE22,3.1.3.2,156,561600,26104,95.3366984996,1.58314012785754E-07,0.4,0.000000311,2.79926545200743E-07,3.42132444134242E-07,0.4,0.0698696657
P29208,4.2.1.113,150,540000,35477,11.2511268987,1.86833724654691E-08,0.4,3.67060362779354E-08,0.000000033,4.03766399057289E-08,0.4,0.0079285038
P21888,6.1.1.16,141.9,510840,52202,390.9952085517,6.49277994938107E-07,0.4,1.27559527492752E-06,0.000001148,1.40315480242027E-06,0.4,0.2606500361
P61889,1.1.1.37,140,504000,32337,129096.827335516,0.0002143753,0.4,0.0004211696,0.0003790527,0.0004632866,0.4,84.9077951599
P25526,1.2.1.79,136.3,490680,51720,1377.4356020304,2.28733909337501E-06,0.4,4.49378996733794E-06,4.04441097060414E-06,4.94316896407173E-06,0.4,0.8820051445
P24186,1.5.1.5,136,489600,31044,1374.9720546627,2.28324818110702E-06,0.4,4.48575281160516E-06,4.03717753044464E-06,4.93432809276567E-06,0.4,0.8784898306
P07913,1.1.1.103,135,486000,37239,264.3658562415,0.000000439,0.4,8.62475625527444E-07,7.762280629747E-07,9.48723188080189E-07,0.4,0.1676652616
P26616,1.1.1.38,130,468000,63197,479.9462592294,0.000000797,0.4,1.56579202788671E-06,1.40921282509804E-06,1.72237123067538E-06,0.4,0.2931162676
P0C037,2.4.2.4,130,468000,10234,1348.7052757775,2.23963014908255E-06,0.4,4.40005923198929E-06,3.96005330879036E-06,4.84006515518822E-06,0.4,0.8236910882
P07650,2.4.2.4,130,468000,47207,122.0639223838,2.02696649591179E-07,0.4,3.98225244776383E-07,3.58402720298745E-07,0.000000438,0.4,0.0745477658
P0A6L2,4.3.3.7,124,446400,31270,3316.864453145,5.50791174550816E-06,0.4,0.000010821,9.73894021799084E-06,1.19031491553221E-05,0.4,1.9322057392
P00935,2.5.1.48,121,435600,41550,870.4485671678,1.44544763727625E-06,0.4,2.83977924808694E-06,2.55580132327824E-06,3.12375717289563E-06,0.4,0.4948031362
P19319,1.7.5.1,120,432000,140227,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P09152,1.7.5.1,120,432000,140489,1.6373643232,2.71897097842718E-09,0.4,5.34178974150724E-09,4.80761076735652E-09,5.87596871565796E-09,0.4,0.0009230613
P19318,1.7.5.1,120,432000,58558,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P0AF32,1.7.5.1,120,432000,26018,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P11349,1.7.5.1,120,432000,58066,0.0048459233,8.04703305512999E-12,0.4,1.5809495196719E-11,1.42285456770471E-11,1.73904447163909E-11,0.4,2.73188076999305E-06
P11350,1.7.5.1,120,432000,25497,0.018929694,3.14342312019225E-11,0.4,6.17568392965078E-11,5.5581155366857E-11,6.79325232261586E-11,0.4,1.06715818304365E-05
P77570,2.7.1.170,116.666667,420000.0012,39496,71.0039480661,1.17907585629478E-07,0.4,2.31645551334927E-07,2.08480996201434E-07,2.54810106468419E-07,0.4,0.0389164527
P0A6V8,2.7.1.2,116,417600,34723,623.3775476264,1.03516696716445E-06,0.4,2.03372685101071E-06,1.83035416590963E-06,2.23709953611178E-06,0.4,0.3397137332
P0AC47,1.3.5.1,110,396000,27123,210.2232931078,3.49092150627288E-07,0.4,6.85839195731411E-07,6.1725527615827E-07,7.54423115304552E-07,0.4,0.1086369286
P07014,1.3.5.1,110,396000,26770,5224.6533438456,8.67594377921891E-06,0.4,1.70450761870706E-05,1.53405685683635E-05,1.87495838057776E-05,0.4,2.699940068
P0AC41,1.3.5.1,110,396000,64422,4984.2164126058,8.27667952940183E-06,0.4,1.626066705187E-05,1.4634600346683E-05,1.7886733757057E-05,0.4,2.575689661
P0AC81,4.4.1.5,106,381600,14920,1581.577435405,2.62633250648452E-06,0.4,5.15978881431144E-06,4.6438099328803E-06,5.67576769574259E-06,0.4,0.7875901646
P00350,1.1.1.44,98,352800,51481,7002.1163019162,1.16275594518701E-05,0.4,2.28439281962085E-05,2.05595353765877E-05,2.51283210158294E-05,0.4,3.223735147
P32662,3.1.3.18,94,338400,27389,517.8608884996,8.59948336930517E-07,0.4,1.68948592717194E-06,1.52053733445474E-06,1.85843451988913E-06,0.4,0.2286888151
P0AB65,3.6.1.7,94,338400,10300,222.6947991938,3.69802057777876E-07,0.4,7.26526636105847E-07,6.53873972495263E-07,7.99179299716432E-07,0.4,0.0983426455
P0A8M3,6.1.1.3,90,324000,74014,816.69317846,1.35618262779813E-06,0.4,2.66440594852285E-06,0.000002398,2.93084654337514E-06,0.4,0.3453070109
P77671,3.5.2.5,83.3333333,299999.99988,49602,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P45425,2.7.1.60,83,298800,29644,15.8696106222,2.63527243808791E-08,0.4,5.17735253062458E-08,4.65961727756212E-08,0.000000057,0.4,0.0061879717
P77713,3.2.1.37,80,288000,60825,26.1365646922,4.34018012158295E-08,0.4,8.52687646676414E-08,7.67418882008773E-08,9.37956411344055E-08,0.4,0.0098229617
P08200,1.1.1.42,76.2,274320,45757,35444.7155536609,5.88587106503834E-05,0.4,0.000115636,0.0001040724,0.0001271996,0.4,12.6885041301
P00490,2.4.1.1,73,262800,90522,221.7488409581,3.68231220455143E-07,0.4,7.23440511699691E-07,6.51096460529722E-07,7.9578456286966E-07,0.4,0.0760480666
P0AC86,2.4.1.1,73,262800,93173,190.2622912629,3.15945352479035E-07,0.4,6.20717784831111E-07,5.58646006348E-07,6.82789563314222E-07,0.4,0.0652498535
P75913,1.1.1.79,70.6,254160,35343,846.7026539688,0.000001406,0.4,2.76230982131915E-06,2.48607883918723E-06,3.03854080345106E-06,0.4,0.2808274657
P37666,1.1.1.79,70.6,254160,35396,1395.0608843493,2.3166072473419E-06,0.4,4.55129125214518E-06,4.09616212693066E-06,5.0064203773597E-06,0.4,0.4627024739
P02918,2.4.1.129,70,252000,93636,33.3450473587,5.53720480881224E-08,0.4,1.08785949092578E-07,9.79073541833205E-08,1.19664544001836E-07,0.4,0.0109656237
P02919,2.4.1.129,70,252000,94293,123.8132783991,2.05601591496277E-07,0.4,4.03932399796222E-07,3.635391598166E-07,4.44325639775844E-07,0.4,0.0407163859
P0ABG7,2.4.1.129,70,252000,40476,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P0ABG4,2.4.1.129,70,252000,45987,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P76577,2.4.1.129,70,252000,85067,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P46022,2.4.1.129,70,252000,27342,0,0,0.4,0,0,0,0.4,0
P16659,6.1.1.15,70,252000,63693,3209.3876506401,5.32943814453682E-06,0.4,1.04704089283631E-05,9.42336803552679E-06,1.15174498211994E-05,0.4,1.05541722
P0A7Z0,5.3.1.6,69,248400,22860,2577.5423185989,4.28020976187137E-06,0.4,8.40905650662352E-06,7.56815085596117E-06,0.00000925,0.4,0.8355238545
P37351,5.3.1.6,69,248400,16073,32.0018902282,5.31416310663809E-08,0.4,1.04403990307232E-07,0.000000094,1.14844389337955E-07,0.4,0.0103735805
P77439,2.7.3.9,63.8333333,229799.99988,92130,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P32670,2.7.3.9,63.8333333,229799.99988,91774,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P37177,2.7.3.9,63.8333333,229799.99988,83716,37.9572926,0.000000063,0.4,1.23833085497158E-07,1.11449776947442E-07,1.36216394046874E-07,0.4,0.0113827372
P08839,2.7.3.9,63.8333333,229799.99988,63562,3075.3708038421,5.10689273304902E-06,0.4,1.00331880806464E-05,9.02986927258177E-06,1.1036506888711E-05,0.4,0.9222506479
P09148,2.7.7.12,62,223200,39646,171.8642825844,2.85394026211274E-07,0.4,5.60695532831579E-07,5.04625979548421E-07,6.16765086114737E-07,0.4,0.0500588972
P06999,2.7.1.11,61,219600,32456,779.4867986558,1.29439853645934E-06,0.4,0.000002543,2.28872039845462E-06,2.79732493144454E-06,0.4,0.2233791109
P0A796,2.7.1.11,61,219600,34842,809.3203700198,1.34393950518069E-06,0.4,2.6403526624375E-06,2.37631739619375E-06,2.90438792868125E-06,0.4,0.2319285779
P06715,1.8.1.7,60,216000,48773,968.9634779442,0.000001609,0.4,3.16117744414607E-06,2.84505969973146E-06,3.47729518856067E-06,0.4,0.2731257312
P0A6E1,2.7.1.71,60,216000,19151,570.6652345795,9.47634066056936E-07,0.4,1.86175651484663E-06,1.67558086336197E-06,2.0479321663313E-06,0.4,0.1608557629
P0A6D7,2.7.1.71,60,216000,19538,1058.4473251276,1.75763421641908E-06,0.4,3.45311240946774E-06,3.10780116852097E-06,3.79842365041452E-06,0.4,0.2983489122
P66899,4.3.1.15,58.6,210960,43328,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P0A7E1,1.3.5.2,55,198000,36775,704.100215053,1.16921324319658E-06,0.4,2.29707906325459E-06,2.06737115692913E-06,2.52678696958005E-06,0.4,0.1819286618
Q46893,2.7.7.60,54.1,194760,25737,53.4870305708,8.88193798917669E-08,0.4,1.74497799394434E-07,0.000000157,1.91947579333877E-07,0.4,0.0135940766
P75849,3.1.2.6,53,190800,23784,608.3560351572,1.01022257581727E-06,0.4,1.98472018824611E-06,1.7862481694215E-06,2.18319220707073E-06,0.4,0.1514738448
P0AC84,3.1.2.6,53,190800,28434,236.605806274,3.92902368439052E-07,0.4,7.71910350567882E-07,6.94719315511094E-07,8.4910138562467E-07,0.4,0.058912198
P77788,3.6.1.65,51.7,186120,15046,187.7707178,3.11807900697443E-07,0.4,6.12589195869239E-07,5.51330276282315E-07,6.73848115456163E-07,0.4,0.0456060405
P37678,4.1.1.85,51,183600,23445,43.80179819,7.2736297226835E-08,0.4,1.42900387479047E-07,1.28610348731142E-07,1.57190426226952E-07,0.4,0.0104946045
P39304,4.1.1.85,51,183600,23578,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P21165,3.4.13.9,50.1,180360,50176,1279.0538655766,0.000002124,0.4,4.17282624344839E-06,3.75554361910355E-06,4.59010886779322E-06,0.4,0.3010443765
P0ABR9,1.13.11.16,50,180000,34196,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P0A9C5,6.3.1.2,50,180000,51904,7185.4452033566,0.000011932,0.4,0.000023442,2.10978236414775E-05,2.57862288951391E-05,0.4,1.6878258913
P27302,2.2.1.1,48,172800,72212,3674.5445173035,6.10186734856116E-06,0.4,0.000011988,1.07891564119942E-05,1.31867467257707E-05,0.4,0.8286072124
P33570,2.2.1.1,48,172800,73043,629.0219359216,1.04453991351973E-06,0.4,2.05214128392874E-06,1.84692715553587E-06,2.25735541232162E-06,0.4,0.1418440055
P06987,3.1.3.15,48,172800,40278,1475.4341199458,2.45007326460611E-06,0.4,4.81350346680965E-06,4.33215312012868E-06,5.29485381349061E-06,0.4,0.3327093596
P32718,2.7.1.55,47,169200,33821,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P00722,3.2.1.23,43,154800,116483,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P06864,3.2.1.23,43,154800,117879,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P02918,3.4.16.4,42,151200,93636,33.3450473587,5.53720480881224E-08,0.4,1.08785949092578E-07,9.79073541833205E-08,1.19664544001836E-07,0.4,0.0065793742
P02919,3.4.16.4,42,151200,94293,123.8132783991,2.05601591496277E-07,0.4,4.03932399796222E-07,3.635391598166E-07,4.44325639775844E-07,0.4,0.0244298315
P0AEB2,3.4.16.4,42,151200,44444,1006.8193419227,1.67190192946314E-06,0.4,3.28467962566431E-06,2.95621166309788E-06,3.61314758823074E-06,0.4,0.1986574238
P24228,3.4.16.4,42,151200,51798,5.4906995211,9.11773417653394E-09,0.4,1.79130337456463E-08,1.61217303710816E-08,1.97043371202109E-08,0.4,0.0010833803
P33013,3.4.16.4,42,151200,43346,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P08506,3.4.16.4,42,151200,43609,1734.5149475823,2.88029715639704E-06,0.4,5.65873704596669E-06,5.09286334137002E-06,6.22461075056336E-06,0.4,0.3422404165
P0AD68,3.4.16.4,42,151200,63877,24.9385830117,4.1412459335289E-08,0.4,8.13604309141237E-08,7.32243878227113E-08,8.9496474005536E-08,0.4,0.0049206789
P0AD65,3.4.16.4,42,151200,70857,6.2288639333,1.03435136719903E-08,0.4,2.03212449351478E-08,1.82891204416331E-08,2.23533694286626E-08,0.4,0.0012290289
P09831,1.4.1.13,41.9,150840,163297,1690.7799060272,2.80767171376156E-06,0.4,5.51605444746868E-06,4.96444900272181E-06,6.06765989221555E-06,0.4,0.3328166611
P09832,1.4.1.13,41.9,150840,52015,1552.8735576549,2.5786674819908E-06,0.4,5.06614436540432E-06,4.55952992886389E-06,5.57275880194476E-06,0.4,0.3056708864
P37666,1.1.1.215,40.7,146520,35396,1395.0608843493,2.3166072473419E-06,0.4,4.55129125214518E-06,4.09616212693066E-06,5.0064203773597E-06,0.4,0.2667420777
P08373,1.3.1.98,40,144000,37851,41.5059713197,6.89238979070928E-08,0.4,1.35410408461872E-07,1.21869367615685E-07,0.000000149,0.4,0.0077996395
P0A9J8,5.4.99.5,39.0333333,140519.99988,43111,1131.0497985929,1.87819627796901E-06,0.4,0.00000369,0.000003321,0.000004059,0.4,0.2074060045
P07023,5.4.99.5,39.0333333,140519.99988,42043,2267.24903703,3.76494360184329E-06,0.4,7.39674577965283E-06,6.65707120168755E-06,8.13642035761812E-06,0.4,0.4157562864
P0AE18,3.4.11.18,39,140400,29331,1097.8805214858,1.82311611007272E-06,0.4,3.58176053059473E-06,3.22358447753526E-06,3.9399365836542E-06,0.4,0.2011516714
P0A9Q7,1.2.1.10,37.9,136440,96127,3292.3246479591,5.46716148780983E-06,0.4,0.000010741,9.66688671714901E-06,1.18150837654044E-05,0.4,0.5862000105
P77580,1.2.1.10,37.9,136440,33442,81.87685028,0.000000136,0.4,2.67117655303181E-07,2.40405889772863E-07,2.93829420833499E-07,0.4,0.0145782132
P39306,5.1.3.4,37.2,133920,25278,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P37680,5.1.3.4,37.2,133920,25561,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P08203,5.1.3.4,37.2,133920,25519,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,0.4,#N/A
P04425,6.3.2.3,36.3,130680,35561,1073.1716778283,1.78208515082742E-06,0.4,3.50114960869826E-06,0.000003151,3.85126456956809E-06,0.4,0.1830120923
P60906,6.1.1.21,34,122400,47029,1179.1791237943,1.95811877083077E-06,0.4,0.000003847,3.46229252209763E-06,4.23169086034155E-06,0.4,0.1883487132
P28861,1.18.1.2,33.7,121320,27751,147.4325075763,2.44823161036747E-07,0.4,0.000000481,4.32889675703482E-07,5.29087381415367E-07,0.4,0.0233414113
P0A853,4.1.99.1,33.35,120060,52773,885.6725393033,1.47072822866713E-06,0.4,2.88944642174289E-06,2.6005017795686E-06,3.17839106391718E-06,0.4,0.138762775
P60595,3.5.1.2,33,118800,21653,883.0919382438,1.46644293962769E-06,0.4,0.000002881,2.59292464767175E-06,3.16913012493214E-06,0.4,0.1369064214
P77454,3.5.1.2,33,118800,32903,17.1289389726,2.84439371846416E-08,0.4,5.58819983981172E-08,5.02937985583055E-08,6.14701982379289E-08,0.4,0.0026555126
P0A6W0,3.5.1.2,33,118800,33516,0,0,0.4,0,0,0,0.4,0
P0A9J8,4.2.1.51,32.2,115920,43111,1131.0497985929,1.87819627796901E-06,0.4,0.00000369,0.000003321,0.000004059,0.4,0.17109667
P0A9S5,1.1.1.6,31.7,114120,38712,42.4368504185,7.04696951485681E-08,0.4,1.38447338209368E-07,1.24602604388431E-07,1.52292072030304E-07,0.4,0.0063198441
