Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P0A6K6,5.4.2.7,173,622800,44370,1717.6878888929,2.85235451493339E-06,0.26,5.6038399114605E-06,5.04345592031445E-06,6.16422390260655E-06,0.26,0.9074185892
P08997,2.3.3.9,161,579600,60274,16308.0186353597,2.70807350304877E-05,0.26,5.32038016316065E-05,4.78834214684459E-05,5.85241817947672E-05,0.26,8.0176000907
P37330,2.3.3.9,161,579600,80489,1282.5092490334,2.1297064912544E-06,0.26,4.18409919696346E-06,3.76568927726711E-06,4.60250911665981E-06,0.26,0.6305270126
P05020,3.5.2.3,160,576000,38827,3020.1089159903,5.01512606441425E-06,0.26,9.85289993008693E-06,8.86760993707824E-06,1.08381899230956E-05,0.26,1.4755702935
P08312,6.1.1.20,160,576000,36832,3105.5442047617,0.000005157,0.26,1.01316267489464E-05,9.11846407405173E-06,1.1144789423841E-05,0.26,1.5173124219
P07395,6.1.1.20,160,576000,87378,3868.2112978564,6.4234661206516E-06,0.26,1.26197762684707E-05,1.13577986416236E-05,1.38817538953178E-05,0.26,1.889937694
P0A786,2.1.3.2,156,561600,34427,10136.3159660502,1.68321420890903E-05,0.26,0.000033069,2.97621372891578E-05,3.63759455756373E-05,0.26,4.8286091538
P07102,3.1.3.2,156,561600,47057,8.5953769853,1.42732929014471E-08,0.26,0.000000028,2.5237649531046E-08,3.08460160935007E-08,0.26,0.0040945563
P0AE22,3.1.3.2,156,561600,26104,69.8112160326,1.15926961196582E-07,0.26,2.27754344197607E-07,0.000000205,2.50529778617368E-07,0.26,0.0332557783
P29208,4.2.1.113,150,540000,35477,4.8835275857,8.10947789053442E-09,0.26,1.59321766022287E-08,1.43389589420059E-08,1.75253942624516E-08,0.26,0.0022368776
P21888,6.1.1.16,141.9,510840,52202,409.6063031845,6.80183167028348E-07,0.26,1.33631270536021E-06,1.20268143482419E-06,1.46994397589623E-06,0.26,0.1774869154
P61889,1.1.1.37,140,504000,32337,49851.802960519,8.27828013293241E-05,0.26,0.0001626381,0.0001463743,0.0001789019,0.26,21.3120987941
P25526,1.2.1.79,136.3,490680,51720,1320.3062954096,2.19247143043769E-06,0.26,4.30740949005441E-06,3.87666854104897E-06,4.73815043905985E-06,0.26,0.549525519
P24186,1.5.1.5,136,489600,31044,1125.3393061289,1.86871356049303E-06,0.26,3.67134294792343E-06,3.30420865313109E-06,4.03847724271577E-06,0.26,0.4673472719
P07913,1.1.1.103,135,486000,37239,267.4671456873,4.44150026050003E-07,0.26,8.72593371414545E-07,7.8533403427309E-07,9.59852708556E-07,0.26,0.1102608984
P26616,1.1.1.38,130,468000,63197,283.8180860108,4.71302035886367E-07,0.26,9.25937202134316E-07,8.33343481920884E-07,1.01853092234775E-06,0.26,0.1126680388
P0C037,2.4.2.4,130,468000,10234,1005.3670340209,1.66949025908489E-06,0.26,3.27994156991137E-06,2.95194741292024E-06,3.60793572690251E-06,0.26,0.3991032902
P07650,2.4.2.4,130,468000,47207,122.9114353782,2.04104010923688E-07,0.26,0.000000401,3.60891178450529E-07,4.41089218106202E-07,0.26,0.0487924873
P0A6L2,4.3.3.7,124,446400,31270,2319.2104930518,3.851229646383E-06,0.26,7.56626649584086E-06,6.80963984625677E-06,8.32289314542494E-06,0.26,0.8781711546
P00935,2.5.1.48,121,435600,41550,1016.1874971449,1.68745848081186E-06,0.26,3.31524259491524E-06,2.98371833542372E-06,3.64676685440676E-06,0.26,0.3754711153
P19319,1.7.5.1,120,432000,140227,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P09152,1.7.5.1,120,432000,140489,4.7941912469,0.000000008,0.26,1.56407228730131E-08,1.40766505857118E-08,1.72047951603144E-08,0.26,0.001756766
P19318,1.7.5.1,120,432000,58558,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P0AF32,1.7.5.1,120,432000,26018,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P11349,1.7.5.1,120,432000,58066,0.0042671797,7.08598418077758E-12,0.26,1.3921383459288E-11,1.25292451133592E-11,1.53135218052168E-11,0.26,1.56364979014723E-06
P11350,1.7.5.1,120,432000,25497,0.016719552,2.77641182761227E-11,0.26,5.45464013283354E-11,4.90917611955019E-11,6.00010414611689E-11,0.26,6.12665179719863E-06
P77570,2.7.1.170,116.666667,420000.0012,39496,53.8196543715,8.93717276179188E-08,0.26,1.75582961921255E-07,0.000000158,1.93141258113381E-07,0.26,0.0191736595
P0A6V8,2.7.1.2,116,417600,34723,1113.0042245698,1.84823019689442E-06,0.26,3.63110058328963E-06,0.000003268,3.99421064161859E-06,0.26,0.3942503769
P0AC47,1.3.5.1,110,396000,27123,119.7709591936,1.98889005635257E-07,0.26,3.90744608320741E-07,3.51670147488667E-07,4.29819069152816E-07,0.26,0.0402310649
P07014,1.3.5.1,110,396000,26770,3076.5163114915,5.10879493771416E-06,0.26,1.00369252214424E-05,9.03323269929813E-06,1.10406177435866E-05,0.26,1.0334018208
P0AC41,1.3.5.1,110,396000,64422,2734.0700028536,4.54013617212486E-06,0.26,8.9197174305007E-06,8.02774568745063E-06,9.81168917355078E-06,0.26,0.9183741066
P0AC81,4.4.1.5,106,381600,14920,1293.1448727885,2.1473677728139E-06,0.26,4.21879719609804E-06,3.79691747648823E-06,4.64067691570784E-06,0.26,0.4185721826
P00350,1.1.1.44,98,352800,51481,4800.5750831926,7.97172879972205E-06,0.26,1.56615497047585E-05,1.40953947342826E-05,1.72277046752343E-05,0.26,1.4366026313
P32662,3.1.3.18,94,338400,27389,306.8015695204,5.09467900233213E-07,0.26,1.00091925389629E-06,9.00827328506664E-07,0.000001101,0.26,0.0880648796
P0AB65,3.6.1.7,94,338400,10300,375.0248890519,6.22758035622478E-07,0.26,1.22349319375732E-06,1.10114387438159E-06,1.34584251313306E-06,0.26,0.1076478252
P0A8M3,6.1.1.3,90,324000,74014,652.1472160023,1.08294124211602E-06,0.26,2.12758593735956E-06,1.91482734362361E-06,2.34034453109552E-06,0.26,0.1792278394
P77671,3.5.2.5,83.3333333,299999.99988,49602,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P45425,2.7.1.60,83,298800,29644,6.5868844126,1.09380345609383E-08,0.26,2.14892623987E-08,1.934033615883E-08,2.363818863857E-08,0.26,0.0016694578
P77713,3.2.1.37,80,288000,60825,14.1001001174,2.34143143763298E-08,0.26,0.000000046,4.1400555871703E-08,5.06006793987481E-08,0.26,0.0034445262
P08200,1.1.1.42,76.2,274320,45757,21773.1269728517,0.000036156,0.26,7.10333458812504E-05,0.00006393,7.81366804693754E-05,0.26,5.066325535
P00490,2.4.1.1,73,262800,90522,177.2254648873,2.94296686960031E-07,0.26,5.78186025461752E-07,5.20367422915577E-07,0.000000636,0.26,0.0395062947
P0AC86,2.4.1.1,73,262800,93173,132.4979508531,0.00000022,0.26,4.32265553002204E-07,0.000000389,4.75492108302425E-07,0.26,0.0295358407
P75913,1.1.1.79,70.6,254160,35343,777.1230033607,1.29047327027683E-06,0.26,2.53531094356941E-06,2.28177984921247E-06,2.78884203792635E-06,0.26,0.1675374036
P37666,1.1.1.79,70.6,254160,35396,1050.0203916231,1.74364063703605E-06,0.26,3.42562011205511E-06,3.0830581008496E-06,3.76818212326062E-06,0.26,0.226370458
P02918,2.4.1.129,70,252000,93636,20.5969759391,3.42028826621174E-08,0.26,6.7196233127932E-08,6.04766098151388E-08,7.39158564407252E-08,0.26,0.0044026972
P02919,2.4.1.129,70,252000,94293,59.3158459653,9.84985818088595E-08,0.26,1.93513913180471E-07,1.74162521862424E-07,2.12865304498518E-07,0.26,0.0126790316
P0ABG7,2.4.1.129,70,252000,40476,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P0ABG4,2.4.1.129,70,252000,45987,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P76577,2.4.1.129,70,252000,85067,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P46022,2.4.1.129,70,252000,27342,0.296185697,4.91839417137164E-10,0.26,0.000000001,8.69657122639386E-10,1.06291426100369E-09,0.26,0.000063311
P16659,6.1.1.15,70,252000,63693,2719.5687714531,4.51605574801246E-06,0.26,8.87240814933685E-06,7.98516733440316E-06,9.75964896427053E-06,0.26,0.5813201819
P0A7Z0,5.3.1.6,69,248400,22860,1956.0086322904,3.24810467002718E-06,0.26,6.38134512775478E-06,5.74321061497931E-06,7.01947964053026E-06,0.26,0.4121327937
P37351,5.3.1.6,69,248400,16073,30.63576303,5.08730704583738E-08,0.26,9.99470932384554E-08,0.00000009,1.09941802562301E-07,0.26,0.0064549831
P77439,2.7.3.9,63.8333333,229799.99988,92130,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P32670,2.7.3.9,63.8333333,229799.99988,91774,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P37177,2.7.3.9,63.8333333,229799.99988,83716,31.4119473227,5.21619849265098E-08,0.26,1.02479341702377E-07,9.22314075321391E-08,1.12727275872615E-07,0.26,0.0061229357
P08839,2.7.3.9,63.8333333,229799.99988,63562,4456.9366553221,7.40109042730331E-06,0.26,1.45404527059004E-05,1.30864074353104E-05,1.59944979764904E-05,0.26,0.8687629678
P09148,2.7.7.12,62,223200,39646,791.0446784973,1.31359129607662E-06,0.26,2.58072946184012E-06,2.32265651565611E-06,2.83880240802413E-06,0.26,0.1497648921
P06999,2.7.1.11,61,219600,32456,1110.4461717911,0.000001844,0.26,3.62275511008121E-06,3.26047959907309E-06,0.000003985,0.26,0.2068448258
P0A796,2.7.1.11,61,219600,34842,1165.1625886608,1.93484322261847E-06,0.26,3.80126369866103E-06,3.42113732879493E-06,4.18139006852714E-06,0.26,0.2170369521
P06715,1.8.1.7,60,216000,48773,970.3679516873,1.61137155710272E-06,0.26,3.16575944420967E-06,2.8491834997887E-06,3.48233538863063E-06,0.26,0.1777890504
P0A6E1,2.7.1.71,60,216000,19151,260.7616800084,0.000000433,0.26,8.50717245699658E-07,7.65645521129692E-07,9.35788970269624E-07,0.26,0.0477762805
P0A6D7,2.7.1.71,60,216000,19538,809.2177199681,1.34376904677528E-06,0.26,0.00000264,0.000002376,0.000002904,0.26,0.1482633982
P66899,4.3.1.15,58.6,210960,43328,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P0A7E1,1.3.5.2,55,198000,36775,589.7580641983,9.7933919660958E-07,0.26,0.000001924,1.73164101561615E-06,2.11645013019752E-06,0.26,0.0990498661
Q46893,2.7.7.60,54.1,194760,25737,29.8589283402,4.95830759551348E-08,0.26,9.74127228981038E-08,8.76714506082934E-08,1.07153995187914E-07,0.26,0.0049327465
P75849,3.1.2.6,53,190800,23784,376.0607661642,6.24478190242737E-07,0.26,1.22687267238259E-06,1.10418540514433E-06,1.34955993962085E-06,0.26,0.0608626995
P0AC84,3.1.2.6,53,190800,28434,245.4663476915,4.07615987531586E-07,0.26,8.0081726430567E-07,7.20735537875103E-07,8.80898990736237E-07,0.26,0.0397269428
P77788,3.6.1.65,51.7,186120,15046,160.801989,0.000000267,0.26,5.24605552398246E-07,4.72144997158422E-07,5.77066107638071E-07,0.26,0.0253862922
P37678,4.1.1.85,51,183600,23445,26.4471258,4.39175121222185E-08,0.26,8.62819491595649E-08,7.76537542436084E-08,9.49101440755214E-08,0.26,0.0041187551
P39304,4.1.1.85,51,183600,23578,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P21165,3.4.13.9,50.1,180360,50176,1471.2796452177,2.44317443576503E-06,0.26,4.7999497755698E-06,0.00000432,5.27994475312678E-06,0.26,0.2250869248
P0ABR9,1.13.11.16,50,180000,34196,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P0A9C5,6.3.1.2,50,180000,51904,6009.197917299,9.97874114463468E-06,0.26,1.96045994983E-05,1.764413954847E-05,2.15650594481299E-05,0.26,0.9174952565
P27302,2.2.1.1,48,172800,72212,1625.1173997598,2.69863400823605E-06,0.26,5.3018349867113E-06,4.77165148804017E-06,0.000005832,0.26,0.2382008423
P33570,2.2.1.1,48,172800,73043,1489.4942820669,2.47342125882914E-06,0.26,4.85937378944822E-06,4.3734364105034E-06,5.34531116839304E-06,0.26,0.2183219456
P06987,3.1.3.15,48,172800,40278,1381.2399732955,2.29365654814934E-06,0.26,4.50620146984153E-06,4.05558132285737E-06,4.95682161682568E-06,0.26,0.2024546196
P32718,2.7.1.55,47,169200,33821,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P00722,3.2.1.23,43,154800,116483,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P06864,3.2.1.23,43,154800,117879,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P02918,3.4.16.4,42,151200,93636,20.5969759391,3.42028826621174E-08,0.26,6.7196233127932E-08,6.04766098151388E-08,7.39158564407252E-08,0.26,0.0026416183
P02919,3.4.16.4,42,151200,94293,59.3158459653,9.84985818088595E-08,0.26,1.93513913180471E-07,1.74162521862424E-07,2.12865304498518E-07,0.26,0.007607419
P0AEB2,3.4.16.4,42,151200,44444,629.1848375466,1.04481042435509E-06,0.26,2.05267273940097E-06,1.84740546546087E-06,2.25794001334106E-06,0.26,0.0806946707
P24228,3.4.16.4,42,151200,51798,2.2515299229,3.73884078858421E-09,0.26,7.34546323886878E-09,6.6109169149819E-09,8.08000956275566E-09,0.26,0.0002887649
P33013,3.4.16.4,42,151200,43346,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P08506,3.4.16.4,42,151200,43609,1309.9153343645,2.17521643036275E-06,0.26,4.27350968637083E-06,3.84615871773375E-06,4.70086065500792E-06,0.26,0.1680002128
P0AD68,3.4.16.4,42,151200,63877,8.9273568332,1.48245712939161E-08,0.26,2.9124894487065E-08,2.62124050383585E-08,0.000000032,0.26,0.0011449579
P0AD65,3.4.16.4,42,151200,70857,2.9215194805,4.85141062844646E-09,0.26,9.53125860205592E-09,8.57813274185033E-09,1.04843844622615E-08,0.26,0.0003746928
P09831,1.4.1.13,41.9,150840,163297,1398.1051739217,2.32166252726958E-06,0.26,4.56122303982235E-06,4.10510073584012E-06,5.01734534380459E-06,0.26,0.1788838697
P09832,1.4.1.13,41.9,150840,52015,1649.6153693522,2.73931479467312E-06,0.26,5.3817579463126E-06,4.84358215168134E-06,5.91993374094387E-06,0.26,0.2110639358
P37666,1.1.1.215,40.7,146520,35396,1050.0203916231,1.74364063703605E-06,0.26,3.42562011205511E-06,3.0830581008496E-06,3.76818212326062E-06,0.26,0.1304996833
P08373,1.3.1.98,40,144000,37851,20.1020062163,3.33809468885729E-08,0.26,6.55814280718525E-08,0.000000059,7.21395708790377E-08,0.26,0.0024553687
P0A9J8,5.4.99.5,39.0333333,140519.99988,43111,2207.531287874,3.66577762848557E-06,0.26,7.20192068464749E-06,6.48172861618274E-06,7.92211275311224E-06,0.26,0.2631236124
P07023,5.4.99.5,39.0333333,140519.99988,42043,631.4938764805,1.04864476333534E-06,0.26,2.06020582187689E-06,1.8541852396892E-06,2.26622640406458E-06,0.26,0.0752700317
P0AE18,3.4.11.18,39,140400,29331,1027.9917865379,1.70706042267992E-06,0.26,3.3537532862081E-06,3.01837795758729E-06,3.68912861482891E-06,0.26,0.12242541
P0A9Q7,1.2.1.10,37.9,136440,96127,6323.8292859485,1.0501211036115E-05,0.26,2.06310629393223E-05,0.000018568,2.26941692332545E-05,0.26,0.7318745791
P77580,1.2.1.10,37.9,136440,33442,57.19437321,0.000000095,0.26,1.86592752605215E-07,1.67933477344694E-07,2.05252027865737E-07,0.26,0.0066192659
P39306,5.1.3.4,37.2,133920,25278,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P37680,5.1.3.4,37.2,133920,25561,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P08203,5.1.3.4,37.2,133920,25519,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,0.26,#N/A
P04425,6.3.2.3,36.3,130680,35561,1082.7221592882,1.79794446909366E-06,0.26,3.53230740489913E-06,3.17907666440922E-06,3.88553814538904E-06,0.26,0.1200165022
P60906,6.1.1.21,34,122400,47029,1088.2037544284,0.000001807,0.26,3.55019073622132E-06,3.19517166259918E-06,3.90520980984345E-06,0.26,0.11298127
P28861,1.18.1.2,33.7,121320,27751,115.7518576252,1.92214974468966E-07,0.26,3.77632562807398E-07,3.39869306526658E-07,4.15395819088138E-07,0.26,0.0119117395
P0A853,4.1.99.1,33.35,120060,52773,1391.6313586529,2.31091225282783E-06,0.26,4.54010265781499E-06,4.08609239203349E-06,4.99411292359649E-06,0.26,0.1417220285
P60595,3.5.1.2,33,118800,21653,788.9321933122,1.31008334990405E-06,0.26,2.57383762260128E-06,2.31645386034115E-06,2.83122138486141E-06,0.26,0.0795006965
P77454,3.5.1.2,33,118800,32903,31.0980715421,5.16407697477358E-08,0.26,1.01455343315787E-07,9.13098089842087E-08,1.11600877647366E-07,0.26,0.0031337526
P0A6W0,3.5.1.2,33,118800,33516,0,0,0.26,0,0,0,0.26,0
P0A9J8,4.2.1.51,32.2,115920,43111,2207.531287874,3.66577762848557E-06,0.26,7.20192068464749E-06,6.48172861618274E-06,7.92211275311224E-06,0.26,0.2170601279
P0A9S5,1.1.1.6,31.7,114120,38712,51.2552689894,8.51133659737893E-08,0.26,1.67216829025126E-07,1.50495146122614E-07,1.83938511927639E-07,0.26,0.004961524
