Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P08956,3.1.21.3,4000,14400000,134095,4.8606896879,8.07155378269763E-09,0.3,1.58576695141407E-08,1.42719025627266E-08,1.74434364655548E-08,0.3,0.0685051323
P15723,3.1.5.1,4000,14400000,59383,3.1910326255,5.29895819586324E-09,0.3,1.04105269073934E-08,9.36947421665405E-09,1.14515795981327E-08,0.3,0.0449734762
P56262,3.1.1.45,2650,9540000,29425,1440.3037354837,2.39173652521373E-06,0.3,4.69889297684427E-06,0.000004229,5.1687822745287E-06,0.3,13.4482316997
P0ABK9,1.7.2.2,2380,8568000,53703,0.1205411342,2.00167941203378E-10,0.3,3.93257251873041E-10,3.53931526685737E-10,4.32582977060345E-10,0.3,0.0010108284
P0ABK5,2.5.1.47,2030,7308000,34490,66764.0383041133,0.0001108669,0.3,0.0002178131,0.0001960318,0.0002395944,0.3,477.5335152181
P16703,2.5.1.47,2030,7308000,32664,857.994061925,1.42476596135007E-06,0.3,2.79914727180759E-06,2.51923254462683E-06,3.07906199898835E-06,0.3,6.1368504787
P60546,2.7.4.8,1500,5400000,23593,194.3417721425,3.22719648194166E-07,0.3,0.000000634,5.70624132366895E-07,6.97429495115094E-07,0.3,1.0271234383
P52643,1.1.1.28,1340,4824000,36535,364.8851417974,6.05920195611779E-07,0.3,1.19041295797992E-06,1.07137166218193E-06,1.30945425377791E-06,0.3,1.7227656328
P00393,1.6.99.3,1170,4212000,47359,235.6461011024,3.91308703258798E-07,0.3,7.6877937771866E-07,6.91901439946794E-07,8.45657315490526E-07,0.3,0.9714296217
P0A9D4,2.3.1.30,1080,3888000,29317,393.7506813811,6.53853672170598E-07,0.3,1.28458481762396E-06,1.15612633586157E-06,0.000001413,0.3,1.4983397313
P52061,3.6.1.66,1009,3632400,21039,320.7371375096,5.32608996196576E-07,0.3,1.04638309665339E-06,9.41744786988052E-07,0.000001151,0.3,1.1402645881
Q46939,2.3.1.9,1000,3600000,41019,46.4837508731,7.71898885305644E-08,0.3,1.51650075698555E-07,1.36485068128699E-07,1.6681508326841E-07,0.3,0.1637820818
P76461,2.3.1.9,1000,3600000,40352,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P0A7A9,3.6.1.1,916,3297600,19704,5607.9820366419,9.31249092766832E-06,0.3,1.82956599757727E-05,1.64660939781955E-05,2.012522597335E-05,0.3,18.0995305008
P0ACC7,2.3.1.157,853,3070800,49190,265.6405329515,4.41116793343539E-07,0.3,8.66634171598308E-07,0.00000078,9.53297588758139E-07,0.3,0.7983780642
P37197,1.11.1.5,830,2988000,51571,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P25718,3.2.1.1,706,2541600,75713,2.91620507,4.84258563600133E-09,0.3,9.51392069941322E-09,8.5625286294719E-09,1.04653127693545E-08,0.3,0.0072541743
P26612,3.2.1.1,706,2541600,56639,113.3316851629,1.88196089609558E-07,0.3,3.69736914753553E-07,3.32763223278197E-07,4.06710606228908E-07,0.3,0.2819170028
P0AC33,4.2.1.2,650,2340000,60299,4783.2088622988,7.9428908374275E-06,0.3,1.56048935902308E-05,1.40444042312078E-05,1.71653829492539E-05,0.3,10.9546353003
P14407,4.2.1.2,650,2340000,60105,1.867697421,3.10145702590501E-09,0.3,6.09323580727901E-09,5.48391222655111E-09,6.70255938800691E-09,0.3,0.0042774515
P0ACX5,4.2.1.2,650,2340000,7907,20.9387154946,3.47703678089851E-08,0.3,6.83111351846465E-08,6.14800216661818E-08,7.51422487031111E-08,0.3,0.0479544169
P11663,4.2.1.2,650,2340000,19272,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P05042,4.2.1.2,650,2340000,50489,957.6637554065,1.59027524976168E-06,0.3,3.12431286790114E-06,2.81188158111102E-06,3.43674415469125E-06,0.3,2.1932676333
P0A731,4.2.3.3,600,2160000,16919,1187.2059468425,1.97144793564022E-06,0.3,3.87317865548177E-06,3.48586078993359E-06,4.26049652102995E-06,0.3,2.5098197688
P0A799,2.7.2.3,575,2070000,41118,29801.6662224316,0.000049488,0.3,9.72259091335424E-05,8.75033182201882E-05,0.0001069485,0.3,60.3772895719
P0A7E9,2.7.4.22,545.2,1962720,25970,441.155350861,7.32572817769837E-07,0.3,1.43923932764212E-06,1.29531539487791E-06,1.58316326040633E-06,0.3,0.8474471439
P0AED7,3.5.1.18,470,1692000,41269,50.8786002645,8.44878782206323E-08,0.3,0.000000166,1.49389175635696E-07,1.82586770221406E-07,0.3,0.0842554951
P77608,4.2.1.80,450,1620000,28890,3.408455395,5.66000563766191E-09,0.3,1.11198539050332E-08,0.00000001,1.22318392955365E-08,0.3,0.005404249
P0AEK2,1.1.1.100,361,1299600,25560,2521.458482609,4.18707818433906E-06,0.3,8.22608680616711E-06,7.4034781255504E-06,9.04869548678382E-06,0.3,3.207186724
P62707,5.4.2.11,330,1188000,28556,10380.5209510626,1.72376634856569E-05,0.3,3.38657435867523E-05,3.04791692280771E-05,3.72523179454275E-05,0.3,12.0697510143
P37306,2.7.2.2,319,1148400,31644,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P0A717,2.7.6.1,311,1119600,34218,5519.1681852683,0.000009165,0.3,1.80059108262118E-05,1.62053197435906E-05,1.9806501908833E-05,0.3,6.0478253283
P0A6M4,3.1.1.96,300,1080000,15950,5.2006196718,8.63603399495075E-09,0.3,0.000000017,1.5270001169854E-08,1.86633347631549E-08,0.3,0.0054972004
P0A763,2.7.4.6,264,950400,15463,17235.4684507951,2.86208376798324E-05,0.3,5.62295435753093E-05,5.06065892177784E-05,6.18524979328403E-05,0.3,16.0321674642
P21156,2.7.7.4,260,936000,35188,588.8989281401,9.77912534274534E-07,0.3,1.92124269994997E-06,1.72911842995497E-06,2.11336696994496E-06,0.3,0.5394849501
P23845,2.7.7.4,260,936000,52558,688.6222768955,1.14351092144727E-06,0.3,2.24658334272548E-06,2.02192500845293E-06,2.47124167699803E-06,0.3,0.6308406026
P27306,1.6.1.1,259.5,934200,51560,1315.0837366407,2.18379896486338E-06,0.3,4.2903712472758E-06,3.86133412254822E-06,4.71940837200339E-06,0.3,1.2024194458
P0AGF6,4.3.1.19,243,874800,35232,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P04968,4.3.1.19,243,874800,56195,62.4436231505,1.0369249941968E-07,0.3,2.0371807351607E-07,1.83346266164463E-07,2.24089880867678E-07,0.3,0.0534637712
P15770,1.1.1.25,236.666667,852000.0012,29414,125.117812366,2.07767871746883E-07,0.3,4.08188353137295E-07,3.67369517823565E-07,0.000000449,0.3,0.1043329432
P04391,2.1.3.3,220,792000,36907,336.0581052053,5.58050656269175E-07,0.3,1.09636671172726E-06,9.86730040554533E-07,0.000001206,0.3,0.2604967307
P06960,2.1.3.3,220,792000,36827,39.698940933,6.59231832166038E-08,0.3,1.29515094728102E-07,1.16563585255292E-07,1.42466604200912E-07,0.3,0.0307727865
P0A6K3,3.5.1.88,194,698400,19328,295.2542001002,4.90292593989039E-07,0.3,9.63246746540351E-07,8.66922071886316E-07,1.05957142119439E-06,0.3,0.2018194583
P0A6C8,2.7.2.8,187.5,675000,27160,2342.9429933029,3.89063931136319E-06,0.3,7.64369216377836E-06,6.87932294740053E-06,8.4080613801562E-06,0.3,1.5478476632
P37095,3.4.11.23,178.333333,641999.9988,46180,2672.7330086298,4.43828131622352E-06,0.3,8.71960965859237E-06,7.84764869273313E-06,9.59157062445161E-06,0.3,1.6793968171
P24186,3.5.4.9,177,637200,31044,1226.5539165416,2.03678830378871E-06,0.3,4.00154873042968E-06,3.60139385738671E-06,4.40170360347265E-06,0.3,0.7649360553
P0A9P0,1.8.1.4,176.4,635040,50688,9067.0158965139,1.50564860453569E-05,0.3,2.95805226824301E-05,2.66224704141871E-05,3.25385749506731E-05,0.3,5.6354445373
P0A6K6,5.4.2.7,173,622800,44370,1326.7722958235,2.2032087277043E-06,0.3,4.32850437662928E-06,3.89565393896635E-06,4.7613548142922E-06,0.3,0.8087377577
P08997,2.3.3.9,161,579600,60274,20349.9873006366,3.37927387921564E-05,0.3,6.63904494934311E-05,5.9751404544088E-05,7.30294944427742E-05,0.3,11.5439713579
P37330,2.3.3.9,161,579600,80489,2376.6577732778,3.94662532925568E-06,0.3,7.75368434038444E-06,6.978315906346E-06,8.52905277442289E-06,0.3,1.3482106331
P05020,3.5.2.3,160,576000,38827,2402.8766352258,3.99016379147418E-06,0.3,7.83922159425183E-06,7.05529943482664E-06,8.62314375367701E-06,0.3,1.3546174915
P08312,6.1.1.20,160,576000,36832,2650.6694520943,4.40164306226212E-06,0.3,8.64762880601596E-06,7.78286592541436E-06,9.51239168661756E-06,0.3,1.4943102577
P07395,6.1.1.20,160,576000,87378,2817.7538868509,4.67909977889548E-06,0.3,9.1927304104037E-06,8.27345736936333E-06,0.000010112,0.3,1.5885038149
P0A786,2.1.3.2,156,561600,34427,7536.0128073739,1.25141361796311E-05,0.3,2.4585729233067E-05,2.21271563097603E-05,2.70443021563737E-05,0.3,4.1422036612
P07102,3.1.3.2,156,561600,47057,5.0870224478,8.44739695751121E-09,0.3,1.65960647495309E-08,1.49364582745778E-08,1.8255671224484E-08,0.3,0.002796105
P0AE22,3.1.3.2,156,561600,26104,88.3315082751,1.46681348845987E-07,0.3,2.88175538007833E-07,2.59357984207049E-07,0.000000317,0.3,0.0485518146
P29208,4.2.1.113,150,540000,35477,7.1839385639,1.19294894783603E-08,0.3,2.34371109594505E-08,2.10933998635055E-08,2.57808220553956E-08,0.3,0.003796812
P21888,6.1.1.16,141.9,510840,52202,277.0535643075,4.60069020769728E-07,0.3,9.03868410156636E-07,8.13481569140972E-07,9.942552511723E-07,0.3,0.1385196416
P61889,1.1.1.37,140,504000,32337,119780.547026939,0.0001989049,0.3,0.0003907759,0.0003516983,0.0004298535,0.3,59.0853142618
P25526,1.2.1.79,136.3,490680,51720,1073.9134910483,1.78331698945249E-06,0.3,3.50356972387523E-06,3.15321275148771E-06,3.85392669626275E-06,0.3,0.5157394776
P24186,1.5.1.5,136,489600,31044,1226.5539165416,2.03678830378871E-06,0.3,4.00154873042968E-06,3.60139385738671E-06,4.40170360347265E-06,0.3,0.5877474775
P07913,1.1.1.103,135,486000,37239,628.1575752537,1.04310457531339E-06,0.3,2.0493213660381E-06,1.84438922943429E-06,2.25425350264191E-06,0.3,0.2987910552
P26616,1.1.1.38,130,468000,63197,611.7485223085,1.01585606494275E-06,0.3,1.99578794684235E-06,1.79620915215811E-06,2.19536674152658E-06,0.3,0.2802086277
P0C037,2.4.2.4,130,468000,10234,556.2754941403,9.23738781368736E-07,0.3,1.81481096536098E-06,1.63332986882488E-06,1.99629206189707E-06,0.3,0.2547994595
P07650,2.4.2.4,130,468000,47207,94.9887770983,1.57736262202376E-07,0.3,3.09894424759088E-07,2.78904982283179E-07,3.40883867234997E-07,0.3,0.0435091772
P0A6L2,4.3.3.7,124,446400,31270,2275.4658374379,3.77858823885402E-06,0.3,7.4235525321297E-06,6.68119727891673E-06,8.16590778534267E-06,0.3,0.9941621551
P00935,2.5.1.48,121,435600,41550,1073.9218796587,1.78333091939339E-06,0.3,3.50359709114615E-06,3.15323738203154E-06,0.000003854,0.3,0.4578500679
P19319,1.7.5.1,120,432000,140227,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P09152,1.7.5.1,120,432000,140489,0.9517408405,1.58043978827197E-09,0.3,3.10498976084867E-09,2.7944907847638E-09,3.41548873693353E-09,0.3,0.0004024067
P19318,1.7.5.1,120,432000,58558,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P0AF32,1.7.5.1,120,432000,26018,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P11349,1.7.5.1,120,432000,58066,0.0044510563,7.39132564891016E-12,0.3,1.45212684654424E-11,1.30691416188981E-11,1.59733953119866E-11,0.3,0.000001882
P11350,1.7.5.1,120,432000,25497,0.0174275909,2.89398719102071E-11,0.3,5.68563298825287E-11,5.11706968942758E-11,6.25419628707815E-11,0.3,7.36858035277571E-06
P77570,2.7.1.170,116.666667,420000.0012,39496,59.0182999097,0.000000098,0.3,1.92543189411194E-07,1.73288870470075E-07,2.11797508352313E-07,0.3,0.0242604419
P0A6V8,2.7.1.2,116,417600,34723,599.7980791107,0.000000996,0.3,1.9568004387016E-06,1.76112039483144E-06,2.15248048257176E-06,0.3,0.245147959
P0AC47,1.3.5.1,110,396000,27123,137.8892456621,0.000000229,0.3,4.49854285635506E-07,4.04868857071955E-07,4.94839714199056E-07,0.3,0.0534426891
P07014,1.3.5.1,110,396000,26770,7106.4837993332,1.18008698095868E-05,0.3,2.31844200581273E-05,0.000020866,2.550286206394E-05,0.3,2.7543091029
P0AC41,1.3.5.1,110,396000,64422,6360.058853597,1.05613730547941E-05,0.3,2.0749259439674E-05,1.86743334957066E-05,2.28241853836414E-05,0.3,2.4650120214
P0AC81,4.4.1.5,106,381600,14920,1204.5554579579,2.00025815004626E-06,0.3,3.92978025549364E-06,3.53680222994428E-06,4.32275828104301E-06,0.3,0.4498812436
P00350,1.1.1.44,98,352800,51481,5501.2113906393,9.13518995456543E-06,0.3,1.79473280050401E-05,1.61525952045361E-05,1.97420608055441E-05,0.3,1.8995451961
P32662,3.1.3.18,94,338400,27389,414.3102043813,0.000000688,0.3,1.351658863086E-06,1.2164929767774E-06,1.4868247493946E-06,0.3,0.1372204078
P0AB65,3.6.1.7,94,338400,10300,245.1157582479,0.000000407,0.3,7.99673490090843E-07,7.19706141081758E-07,8.79640839099927E-07,0.3,0.0811828527
P0A8M3,6.1.1.3,90,324000,74014,645.8327581817,1.07245559312797E-06,0.3,0.000002107,1.8962869033697E-06,2.31768399300741E-06,0.3,0.2047989856
P77671,3.5.2.5,83.3333333,299999.99988,49602,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P45425,2.7.1.60,83,298800,29644,9.2824033762,1.54141537299716E-08,0.3,3.02832096856023E-08,2.7254888717042E-08,3.33115306541625E-08,0.3,0.0027145869
P77713,3.2.1.37,80,288000,60825,12.4526477311,2.0678591383358E-08,0.3,4.06259162737879E-08,3.65633246464091E-08,4.46885079011667E-08,0.3,0.0035100792
P08200,1.1.1.42,76.2,274320,45757,30054.241687819,4.99074089801046E-05,0.3,9.80499194108146E-05,8.82449274697331E-05,0.0001078549,0.3,8.0691161678
P00490,2.4.1.1,73,262800,90522,156.5560823088,0.00000026,0.3,5.10753570597427E-07,4.59678213537684E-07,5.61828927657169E-07,0.3,0.0402678115
P0AC86,2.4.1.1,73,262800,93173,164.0257824774,2.72377586312441E-07,0.3,5.35122959356466E-07,4.81610663420819E-07,5.88635255292112E-07,0.3,0.0421890941
P75913,1.1.1.79,70.6,254160,35343,727.1378194339,1.20746897946505E-06,0.3,2.3722376806779E-06,0.000002135,2.60946144874569E-06,0.3,0.1808783787
P37666,1.1.1.79,70.6,254160,35396,852.1083987056,0.000001415,0.3,2.77994569585926E-06,0.000002502,3.05794026544519E-06,0.3,0.2119652994
P02918,2.4.1.129,70,252000,93636,24.3001140862,4.03522319598731E-08,0.3,7.92774694692989E-08,7.1349722522369E-08,8.72052164162288E-08,0.3,0.0059933767
P02919,2.4.1.129,70,252000,94293,55.016561301,9.13592847907933E-08,0.3,1.79487789372875E-07,1.61539010435587E-07,1.97436568310162E-07,0.3,0.0135692769
P0ABG7,2.4.1.129,70,252000,40476,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P0ABG4,2.4.1.129,70,252000,45987,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P76577,2.4.1.129,70,252000,85067,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P46022,2.4.1.129,70,252000,27342,0.173996425,2.88934614745932E-10,0.3,5.67651502447803E-10,5.10886352203023E-10,6.24416652692583E-10,0.3,4.29144535850539E-05
P16659,6.1.1.15,70,252000,63693,2267.1461467132,3.76477274445902E-06,0.3,7.39641010699218E-06,6.65676909629296E-06,8.13605111769139E-06,0.3,0.5591686041
P0A7Z0,5.3.1.6,69,248400,22860,2367.1156874339,3.9307799525638E-06,0.3,7.72255393431002E-06,6.95029854087902E-06,8.49480932774102E-06,0.3,0.5754847192
P37351,5.3.1.6,69,248400,16073,20.4552956069,0.000000034,0.3,6.6734010680177E-08,6.00606096121593E-08,7.34074117481947E-08,0.3,0.0049730185
P77439,2.7.3.9,63.8333333,229799.99988,92130,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P32670,2.7.3.9,63.8333333,229799.99988,91774,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P37177,2.7.3.9,63.8333333,229799.99988,83716,37.1206957499,6.16418062933798E-08,0.3,1.21103745173634E-07,0.000000109,1.33214119690998E-07,0.3,0.0083488922
P08839,2.7.3.9,63.8333333,229799.99988,63562,2651.2606610839,4.40262481083346E-06,0.3,8.6495575851345E-06,7.78460182662105E-06,9.51451334364795E-06,0.3,0.5963004996
P09148,2.7.7.12,62,223200,39646,102.0384841042,1.69442849724749E-07,0.3,3.3289361439047E-07,2.99604252951423E-07,3.66182975829517E-07,0.3,0.0222905564
P06999,2.7.1.11,61,219600,32456,804.7042799365,1.3362741280911E-06,0.3,2.62529298249725E-06,2.36276368424753E-06,2.88782228074698E-06,0.3,0.1729543017
P0A796,2.7.1.11,61,219600,34842,833.560549631,1.384192211277E-06,0.3,2.71943459975835E-06,2.44749113978251E-06,2.99137805973418E-06,0.3,0.1791563514
P06715,1.8.1.7,60,216000,48773,765.3643074567,1.2709470399481E-06,0.3,2.49694899793339E-06,2.24725409814005E-06,2.74664389772673E-06,0.3,0.1618022951
P0A6E1,2.7.1.71,60,216000,19151,404.457194719,6.71632671403168E-07,0.3,1.31951408920072E-06,1.18756268028065E-06,1.4514654981208E-06,0.3,0.085504513
P0A6D7,2.7.1.71,60,216000,19538,887.4995180843,1.47376206922006E-06,0.3,2.8954068157565E-06,2.60586613418085E-06,3.18494749733215E-06,0.3,0.1876223617
P66899,4.3.1.15,58.6,210960,43328,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P0A7E1,1.3.5.2,55,198000,36775,614.5722704749,1.02054511868961E-06,0.3,0.000002005,1.80450020986375E-06,2.20550025650014E-06,0.3,0.1190970139
Q46893,2.7.7.60,54.1,194760,25737,46.6151766042,7.7408131192647E-08,0.3,1.52078843207558E-07,1.36870958886802E-07,1.67286727528314E-07,0.3,0.0088856627
P75849,3.1.2.6,53,190800,23784,674.9019401474,1.12072723372203E-06,0.3,2.2018216772535E-06,1.98163950952815E-06,0.000002422,0.3,0.1260322728
P0AC84,3.1.2.6,53,190800,28434,358.6594941138,5.95582022772848E-07,0.3,1.17010220584057E-06,1.05309198525651E-06,1.28711242642462E-06,0.3,0.0669766503
P77788,3.6.1.65,51.7,186120,15046,184.2622617,0.000000306,0.3,6.01143096465546E-07,0.000000541,6.61257406112101E-07,0.3,0.0335654259
P37678,4.1.1.85,51,183600,23445,51.53010063,8.55697453171704E-08,0.3,1.68113448560256E-07,1.51302103704231E-07,1.84924793416282E-07,0.3,0.0092596887
P39304,4.1.1.85,51,183600,23578,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P21165,3.4.13.9,50.1,180360,50176,1083.1381675465,1.79863528320578E-06,0.3,3.5336646035477E-06,3.18029814319293E-06,0.000003887,0.3,0.1911995244
P0ABR9,1.13.11.16,50,180000,34196,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P0A9C5,6.3.1.2,50,180000,51904,4983.2472603801,8.27507017665244E-06,0.3,1.62575052586492E-05,1.46317547327843E-05,1.78832557845141E-05,0.3,0.877905284
P27302,2.2.1.1,48,172800,72212,2661.136590724,0.000004419,0.3,8.68177713388832E-06,7.81359942049949E-06,0.00000955,0.3,0.4500633266
P33570,2.2.1.1,48,172800,73043,962.3436958854,0.000001598,0.3,3.13958085541429E-06,2.82562276987286E-06,3.45353894095572E-06,0.3,0.1627558715
P06987,3.1.3.15,48,172800,40278,863.3576241819,1.43367257419777E-06,0.3,2.81664552887578E-06,0.000002535,3.09831008176335E-06,0.3,0.1460149042
P32718,2.7.1.55,47,169200,33821,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P00722,3.2.1.23,43,154800,116483,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P06864,3.2.1.23,43,154800,117879,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P02918,3.4.16.4,42,151200,93636,24.3001140862,4.03522319598731E-08,0.3,7.92774694692989E-08,7.1349722522369E-08,8.72052164162288E-08,0.3,0.003596026
P02919,3.4.16.4,42,151200,94293,55.016561301,9.13592847907933E-08,0.3,1.79487789372875E-07,1.61539010435587E-07,1.97436568310162E-07,0.3,0.0081415661
P0AEB2,3.4.16.4,42,151200,44444,613.5689094092,1.01887895949713E-06,0.3,2.0017268359472E-06,1.80155415235248E-06,2.20189951954192E-06,0.3,0.0907983293
P24228,3.4.16.4,42,151200,51798,3.7496646134,6.2266101185139E-09,0.3,1.22330257731118E-08,0.000000011,1.3456328350423E-08,0.3,0.00055489
P33013,3.4.16.4,42,151200,43346,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P08506,3.4.16.4,42,151200,43609,1027.8914947351,1.70689388033069E-06,0.3,3.35342609102296E-06,3.01808348192067E-06,3.68876870012526E-06,0.3,0.1521114075
P0AD68,3.4.16.4,42,151200,63877,14.8612936074,2.46783354489673E-08,0.3,4.84839596246902E-08,4.36355636622211E-08,5.33323555871592E-08,0.3,0.0021992324
P0AD65,3.4.16.4,42,151200,70857,6.6520898219,0.000000011,0.3,2.17019906115474E-08,1.95317915503927E-08,2.38721896727022E-08,0.3,0.0009844023
P09831,1.4.1.13,41.9,150840,163297,1362.6109975256,2.26272168303821E-06,0.3,4.44542570341495E-06,4.00088313307346E-06,0.00000489,0.3,0.2011644039
P09832,1.4.1.13,41.9,150840,52015,1293.0504395669,2.14721095909485E-06,0.3,4.21848911413527E-06,3.79664020272174E-06,4.6403380255488E-06,0.3,0.1908950694
P37666,1.1.1.215,40.7,146520,35396,852.1083987056,0.000001415,0.3,2.77994569585926E-06,0.000002502,3.05794026544519E-06,0.3,0.122195293
P08373,1.3.1.98,40,144000,37851,17.711208123,2.94108404566792E-08,0.3,5.77816118991732E-08,0.000000052,6.35597730890906E-08,0.3,0.0024961656
P0A9J8,5.4.99.5,39.0333333,140519.99988,43111,1074.5677273021,1.78440339970462E-06,0.3,3.50570412515642E-06,3.15513371264078E-06,3.85627453767206E-06,0.3,0.147786463
P07023,5.4.99.5,39.0333333,140519.99988,42043,866.4659582144,1.43883420493919E-06,0.3,2.82678625724791E-06,2.54410763152312E-06,3.1094648829727E-06,0.3,0.1191660014
P0AE18,3.4.11.18,39,140400,29331,1055.455911991,1.7526667419313E-06,0.3,3.44335312756641E-06,0.000003099,3.78768844032305E-06,0.3,0.1450340337
P0A9Q7,1.2.1.10,37.9,136440,96127,4510.3245731743,7.48974522280681E-06,0.3,1.47146271567914E-05,1.32431644411122E-05,1.61860898724705E-05,0.3,0.6022991188
P77580,1.2.1.10,37.9,136440,33442,77.0782265,0.000000128,0.3,2.51462471592373E-07,2.26316224433136E-07,2.76608718751611E-07,0.3,0.0102928619
P39306,5.1.3.4,37.2,133920,25278,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P37680,5.1.3.4,37.2,133920,25561,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P08203,5.1.3.4,37.2,133920,25519,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,0.3,#N/A
P04425,6.3.2.3,36.3,130680,35561,1115.933968976,1.85309526565252E-06,0.3,3.64065867515231E-06,3.27659280763708E-06,4.00472454266754E-06,0.3,0.1427283827
P60906,6.1.1.21,34,122400,47029,979.4460057753,1.62644637292477E-06,0.3,3.19537597824119E-06,2.87583838041707E-06,3.51491357606531E-06,0.3,0.1173342059
P28861,1.18.1.2,33.7,121320,27751,133.3158890095,2.21381416488658E-07,0.3,4.34934020606401E-07,3.91440618545761E-07,4.78427422667042E-07,0.3,0.0158298586
P0A853,4.1.99.1,33.35,120060,52773,2409.343020087,4.00090172714538E-06,0.3,7.8603177350597E-06,7.07428596155373E-06,8.64634950856567E-06,0.3,0.2831129242
P60595,3.5.1.2,33,118800,21653,441.6459572963,7.33387507964583E-07,0.3,1.44083989776932E-06,1.29675590799239E-06,1.58492388754625E-06,0.3,0.051351534
P77454,3.5.1.2,33,118800,32903,353.3901132358,5.86831805439781E-07,0.3,1.15291120911548E-06,1.03762008820394E-06,1.26820233002703E-06,0.3,0.0410897555
P0A6W0,3.5.1.2,33,118800,33516,0.667020251,1.10763907505812E-09,0.3,2.17610820247175E-09,0.000000002,2.39371902271892E-09,0.3,7.75564963360932E-05
P0A9J8,4.2.1.51,32.2,115920,43111,1074.5677273021,1.78440339970462E-06,0.3,3.50570412515642E-06,3.15513371264078E-06,3.85627453767206E-06,0.3,0.1219143667
